  2160.0 3.970E-08 8.175E-08 1.503E-07 2.464E-07 3.774E-07 5.582E-07 8.069E-07
  2170.0 3.822E-08 7.896E-08 1.455E-07 2.389E-07 3.663E-07 5.423E-07 7.851E-07
  2180.0 3.681E-08 7.629E-08 1.409E-07 2.315E-07 3.555E-07 5.269E-07 7.637E-07
  2190.0 3.548E-08 7.373E-08 1.364E-07 2.245E-07 3.451E-07 5.119E-07 7.429E-07
  2200.0 3.421E-08 7.130E-08 1.322E-07 2.177E-07 3.351E-07 4.975E-07 7.228E-07
  2210.0 3.301E-08 6.898E-08 1.281E-07 2.112E-07 3.255E-07 4.836E-07 7.033E-07
  2220.0 3.188E-08 6.677E-08 1.243E-07 2.049E-07 3.162E-07 4.702E-07 6.844E-07
  2230.0 3.081E-08 6.466E-08 1.205E-07 1.989E-07 3.073E-07 4.573E-07 6.661E-07
  2240.0 2.979E-08 6.264E-08 1.169E-07 1.931E-07 2.986E-07 4.448E-07 6.484E-07
  2250.0 2.881E-08 6.070E-08 1.135E-07 1.875E-07 2.903E-07 4.328E-07 6.312E-07
  2260.0 2.789E-08 5.884E-08 1.102E-07 1.821E-07 2.823E-07 4.211E-07 6.146E-07
  2270.0 2.699E-08 5.705E-08 1.070E-07 1.768E-07 2.745E-07 4.099E-07 5.986E-07
  2280.0 2.614E-08 5.532E-08 1.040E-07 1.718E-07 2.670E-07 3.991E-07 5.831E-07
  2290.0 2.531E-08 5.364E-08 1.010E-07 1.669E-07 2.598E-07 3.886E-07 5.681E-07
  2300.0 2.452E-08 5.203E-08 9.813E-08 1.622E-07 2.528E-07 3.786E-07 5.536E-07
  2310.0 2.375E-08 5.046E-08 9.537E-08 1.576E-07 2.460E-07 3.688E-07 5.396E-07
  2320.0 2.301E-08 4.895E-08 9.271E-08 1.532E-07 2.395E-07 3.595E-07 5.260E-07
  2330.0 2.230E-08 4.750E-08 9.016E-08 1.490E-07 2.332E-07 3.504E-07 5.130E-07
  2340.0 2.163E-08 4.610E-08 8.770E-08 1.449E-07 2.271E-07 3.417E-07 5.004E-07
  2350.0 2.098E-08 4.477E-08 8.535E-08 1.409E-07 2.213E-07 3.333E-07 4.883E-07
  2360.0 2.036E-08 4.349E-08 8.310E-08 1.371E-07 2.157E-07 3.253E-07 4.766E-07
  2370.0 1.978E-08 4.227E-08 8.096E-08 1.334E-07 2.104E-07 3.175E-07 4.653E-07
  2380.0 1.923E-08 4.111E-08 7.891E-08 1.299E-07 2.052E-07 3.100E-07 4.544E-07
  2390.0 1.871E-08 4.001E-08 7.696E-08 1.265E-07 2.002E-07 3.028E-07 4.440E-07
  2400.0 1.821E-08 3.896E-08 7.511E-08 1.232E-07 1.954E-07 2.959E-07 4.339E-07
  2410.0 1.774E-08 3.797E-08 7.335E-08 1.200E-07 1.908E-07 2.893E-07 4.243E-07
  2420.0 1.730E-08 3.702E-08 7.167E-08 1.170E-07 1.863E-07 2.829E-07 4.150E-07
  2430.0 1.688E-08 3.612E-08 7.007E-08 1.140E-07 1.820E-07 2.768E-07 4.060E-07
  2440.0 1.648E-08 3.526E-08 6.854E-08 1.112E-07 1.778E-07 2.708E-07 3.974E-07
  2450.0 1.609E-08 3.443E-08 6.708E-08 1.084E-07 1.738E-07 2.652E-07 3.891E-07
  2460.0 1.572E-08 3.363E-08 6.567E-08 1.057E-07 1.699E-07 2.597E-07 3.811E-07
  2470.0 1.536E-08 3.285E-08 6.432E-08 1.030E-07 1.661E-07 2.544E-07 3.735E-07
  2480.0 1.501E-08 3.209E-08 6.301E-08 1.005E-07 1.625E-07 2.494E-07 3.664E-07
  2490.0 1.466E-08 3.135E-08 6.174E-08 9.795E-08 1.589E-07 2.445E-07 3.593E-07
  2500.0 1.433E-08 3.063E-08 6.052E-08 9.548E-08 1.555E-07 2.398E-07 3.525E-07
  2510.0 1.399E-08 2.992E-08 5.934E-08 9.306E-08 1.522E-07 2.353E-07 3.462E-07
  2520.0 1.366E-08 2.923E-08 5.819E-08 9.069E-08 1.489E-07 2.310E-07 3.400E-07
  2530.0 1.334E-08 2.855E-08 5.709E-08 8.838E-08 1.458E-07 2.269E-07 3.349E-07
  2540.0 1.303E-08 2.789E-08 5.604E-08 8.612E-08 1.429E-07 2.230E-07 3.294E-07
  2550.0 1.272E-08 2.725E-08 5.503E-08 8.391E-08 1.400E-07 2.193E-07 3.244E-07
  2560.0 1.242E-08 2.664E-08 5.407E-08 8.176E-08 1.373E-07 2.158E-07 3.202E-07
